negative	@USAirways 799 from AMS to PHL today- 3 of 4 flight attendants were downright rude and hostile and made the 8+ hour flight even worse.
positive	@SouthwestAir round-trip tickets just arrived for our auction at the Post-Masters Invitational! Thanks Southwest! http://t.co/mRfBjtePef
negative	@AndrewFallis same here! On hold for an hour &amp; then told @USAirways has done all it is willing to- which was apologize. #stillnotonmyflight
positive	@SouthwestAir Thanks. I'll keep checking. I'm trying to book our first Disney World vacation.
neutral	@SouthwestAir @Imaginedragons I tried. 😔 It's okay
negative	"@AmericanAir offered me a cot to sleep on?After they Cancelled Flightled my flight. A fucking cot. What about a hotel

negative	@united I see you guys are at it again. Amazing how one company continually makes mistakes yet fails to be held accountable for their error
negative	"@AmericanAir  I was told it would be emailed to me
negative	@united can you get a gate for UA4727?  Turrible.
negative	@AmericanAir Hopefully you guys are willing to cover my lovely car rental and living charges...I love being here for two extra days..
negative	@AmericanAir still waiting for a flight... I should get my money back
negative	@AmericanAir thanks for the DM rescheduling. Unfortunately your operations process at LAX is chaos &amp; the reps refused to print the ticket
positive	"“@JetBlue: @sylvie75015 Good morning
negative	@AmericanAir won't answer the reservation line!  Nice service.  We may be stuck...
neutral	@united i need my confirmation number! Can you give it to me?
negative	@USAirways Flight Booking Problems a flight using credit from a previously Cancelled Flightled flight. Can't get thru on the phone and can't book online. Help please.
negative	@USAirways help! I've been on hold for almost two hours. Trying 2 get home.
positive	"@JetBlue
negative	@southwestair this inflight WIFI is the absolute worst. I'd be willing to have paid double for dialup speeds...  #Flight7
neutral	"@USAirways res went under her maiden name...married 50...no docs with maiden name.  Hence
negative	"@SouthwestAir customer service at FLL
positive	"@united got it right with the safety demonstration! Corporate but funny
negative	@SouthwestAir took our BOS to BWI plane for a flight to StL and promised a replacement  1.5 hours Late Flightr. Now 2.5 hours delayed. Not happy.
neutral	@SouthwestAir live in Atlanta but cant enroll in your Atlanta companion promotion. Error every time. Can you help? Also sent email. Thanks!

positive	@AmericanAir I FOUND MY FOOTAGE!! :D I am so so happy.
neutral	@AmericanAir how realistic is it to make an 80 minute domestic to international transfer at JFK for a non US citizen?
negative	@united 3 hour delay plus a jetway that won't move. This biz traveler is never flying u again!
positive	@JetBlue @T5Sparrow Love it. They're cute
negative	@united Booked a flight home over 7 months ago and requested seats together for my fiancée and I. We got 2 middle seats. UNACCEPTABLE. The
negative	".@AmericanAir Also
negative	"@SouthwestAir ""Will my luggage be on that flight?"" ""No"" ""Y not"" ""bc ur on that flight n it won't end up where ur goin http://t.co/6Zj6L2ZTua"
positive	@AmericanAir it's always nice coming home but I wish you'd fly LAX-MAD and keep me away from Iberia 😜✈️ #GoingForGreat
negative	"@AmericanAir Flt Cancelled Flighted
negative	"@USAirways after 3 Cancelled Flightlations and a delay
neutral	@AmericanAir originating at SFO and going to LAX.
neutral	"@united @jeffsmisek @RobertFor39 @Fioretti2ndWard @garcia4chicago  
negative	@AmericanAir is flight 1318 Cancelled Flighted or not? No word from the ground staff.
negative	@USAirways From here on out when I can at all I'm flying @Delta. Since when is a plane getting stuck in a drift for 2 hours a weather issue?
negative	@AmericanAir the app doesn't allow Canadian address. I used the mobile Canadian site and it will not let you select a passenger.
negative	@united its 2015 and no power outlets at the seats on a 6 hour flight to California? Seriously? This is why airlines are failing!! Pathetic!
positive	"@USAirways thanks for the reply. On a good note
positive	"@united Had wonderful
negative	@JetBlue You left 175 PEOPLE on a hot plane with no ventilation for over an hour and a half and then had to bus them to JFK because of ....
negative	@united 6 minutes to boarding at b12 in Ord. No sign of gate agent. A little help?
negative	@united  Serious firing needs to happen at HNL. They broke the wheelchair you loaned me after you broke mine! http://t.co/bT37KyrByJ
neutral	@USAirways so it's a $25.00 bag fee for a golf bag on a domestic flight?
neutral	@SouthwestAir do you have any tickets to the Atlanta show? I would love to go with my sister ♥️🙏
positive	@united @suntoshi I still like you united airlines
negative	"@SouthwestAir @Kaneshow @InternJohnRadio @mrerickv THIS IS EVERYTHING... now
negative	@USAirways you are the actual worst.  You have zero respect for your passengers. I'm officially done flying with you.
negative	"@VirginAmerica I spoke with a representative that offered no solution
positive	"@JetBlue Utah
positive	@JetBlue thanks. I appreciate your prompt response.
negative	@united we have been told that it's lost...you guys don't know where it is
neutral	@united Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation #. Need to add child to reservation.
negative	@AmericanAir which one.?i have been booked on 6 different ones in the past 2 days
negative	Thanks. “@USAirways: @fispahani Weather disruptions have caused some of our crew to run Late Flight. We're sorry for the delay to your flight.”
neutral	"@united Yesterday
negative	"@AmericanAir 
negative	@united really?  Someone called in sick and then someone FORGOT to call a replacement?!  Now an hour Late Flight to take off. #theworst
neutral	@united followed you and DM'd you
neutral	@SouthwestAir Thanks!!! :)  It is good to air on the side of caution
positive	Thanks @SouthwestAir ! #heartlanta
negative	"@united This ALWAYS happens with you guys
negative	"@AmericanAir just went to check into flight 24 hr advance
neutral	@VirginAmerica is flight 882 Cancelled Flightled and what do I do if it is?
neutral	@USAirways flight 1783 CLT to BOS
negative	@AmericanAir you guys need to educate your employees on what a pink tag is AND STOP LOSING MY GUITAR FOR THE 10 THOUSANDTH TIME!
negative	@JetBlue disappointed with the missed connection from ROC to SLC and no reimbursement even tho friend who is a pilot said it was due to ATC
negative	@united agent helps the person in front of me.  Finishes up with them and then walks away.  The guy behind me is as shocked as I am.
negative	@AmericanAir ok. There is no one at the airport that is helping us. Another customer got told the flight isn't leaving till 1220
neutral	"@AmericanAir Yes
positive	@JetBlue Of course U know I would like 2 lay you down in a #BedofRoses as long as they're #mint colored! https://t.co/3QYEzHjGsb #brandmance
negative	@SouthwestAir Flight 52 got Cancelled Flightled 6 hrs before takeoff. No Customer Service. Been on hold for 30 minutes.
positive	@AmericanAir made it!  Thanks AA!
negative	@JetBlue what is the reason for the delay
negative	@SouthwestAir you Cancelled Flightled my flight and now I am in the back of the queue and you want to charge me 200  for business class? Stay classy
positive	@JetBlue great will do once I land in JFK
negative	"@USAirways your customer service in Philly is deplorable
neutral	@AmericanAir I don't think you should help him at all based on his behavior. The voucher and cot seem like enough lol 😃
neutral	@SouthwestAir I've never met my favorite band and it would be sooo amazing to win destination dragons.
negative	@USAirways 45 minutes on hold no help
negative	"But
negative	@AmericanAir my mom tried also. That wasn't the reason they wouldn't change it. Y'all literally said that you'd rather have an empty seat.
neutral	@AmericanAir @superyan I did hear a last call for boarding of this flight when I was at JFK a few hours ago. good luck w/flights!
positive	@SouthwestAir Hi! I ❤️ your company and fly all the time. I was wondering if you could please share this link &amp; read! http://t.co/lO6LghPcdU
negative	@JetBlue Are there airport-wide delays at BOS or did we just get unlucky with 152?
negative	@SouthwestAir three hour flight to Orlando and no wifi? Uncool. #firstworldproblems
negative	"@SouthwestAir Problem is
negative	@JetBlue now we dont have enough money for parking in your garage this is your fault and im not paying for what should be 10mins into 3hrs
negative	@USAirways So far....my phone wait time is longer than @ABCNetwork's #Oscars coverage. #WhatCustomerService
negative	@VirginAmerica  I flew from NYC to SFO last week and couldn't fully sit in my seat due to two large gentleman on either side of me. HELP!
negative	@JetBlue seriously?? What is going on?! http://t.co/mTHM9waObu
